region,family,vm type,regional_disk,sole_tenant,nested_virtualization,local_ssd,cores,gpu,cpu,memory,network_egress,on demand price,preemptible price 
europe-north1,e2,e2-standard-8,1,0,0,0,8,0,"['Skylake', 'Broadwell', 'Haswell', 'AMD EPYC Rome (coming soon)']",32,16,0.29511,0.08853
northamerica-northeast1,e2,e2-standard-8,1,0,0,0,8,0,"['Skylake', 'Broadwell', 'Haswell', 'AMD EPYC Rome (coming soon)']",32,16,0.29509,0.08853
asia,e2,e2-standard-8,1,0,0,0,8,0,"['Skylake', 'Broadwell', 'Haswell', 'AMD EPYC Rome (coming soon)']",32,16,0.31037,0.09311
asia-east,e2,e2-standard-8,1,0,0,0,8,0,"['Skylake', 'Broadwell', 'Haswell', 'AMD EPYC Rome (coming soon)']",32,16,0.31037,0.09311
asia-east1,e2,e2-standard-8,1,0,0,0,8,0,"['Skylake', 'Broadwell', 'Haswell', 'AMD EPYC Rome (coming soon)']",32,16,0.31037,0.09311
asia-east2,e2,e2-standard-8,1,0,0,0,8,0,"['Skylake', 'Broadwell', 'Haswell', 'AMD EPYC Rome (coming soon)']",32,16,0.37505,0.11251
asia-northeast,e2,e2-standard-8,1,0,0,0,8,0,"['Skylake', 'Broadwell', 'Haswell', 'AMD EPYC Rome (coming soon)']",32,16,0.34386,0.10316
asia-northeast1,e2,e2-standard-8,1,0,0,0,8,0,"['Skylake', 'Broadwell', 'Haswell', 'AMD EPYC Rome (coming soon)']",32,16,0.34386,0.10316
asia-northeast2,e2,e2-standard-8,1,0,0,0,8,0,"['Skylake', 'Broadwell', 'Haswell', 'AMD EPYC Rome (coming soon)']",32,16,0.34386,0.10316
asia-northeast3,e2,e2-standard-8,1,0,0,0,8,0,"['Skylake', 'Broadwell', 'Haswell', 'AMD EPYC Rome (coming soon)']",32,16,0.34386,0.10316
asia-southeast,e2,e2-standard-8,1,0,0,0,8,0,"['Skylake', 'Broadwell', 'Haswell', 'AMD EPYC Rome (coming soon)']",32,16,0.33066,0.0992
asia-southeast1,e2,e2-standard-8,1,0,0,0,8,0,"['Skylake', 'Broadwell', 'Haswell', 'AMD EPYC Rome (coming soon)']",32,16,0.33066,0.0992
australia-southeast1,e2,e2-standard-8,1,0,0,0,8,0,"['Skylake', 'Broadwell', 'Haswell', 'AMD EPYC Rome (coming soon)']",32,16,0.38033,0.1141
australia-southeast2,e2,e2-standard-8,1,0,0,0,8,0,"['Skylake', 'Broadwell', 'Haswell', 'AMD EPYC Rome (coming soon)']",32,16,0.38033,0.1141
australia,e2,e2-standard-8,1,0,0,0,8,0,"['Skylake', 'Broadwell', 'Haswell', 'AMD EPYC Rome (coming soon)']",32,16,0.38033,0.1141
southamerica-east1,e2,e2-standard-8,1,0,0,0,8,0,"['Skylake', 'Broadwell', 'Haswell', 'AMD EPYC Rome (coming soon)']",32,16,0.42548,0.12764
asia-south1,e2,e2-standard-8,1,0,0,0,8,0,"['Skylake', 'Broadwell', 'Haswell', 'AMD EPYC Rome (coming soon)']",32,16,0.32194,0.09658
asia-southeast2,e2,e2-standard-8,1,0,0,0,8,0,"['Skylake', 'Broadwell', 'Haswell', 'AMD EPYC Rome (coming soon)']",32,16,0.36042,0.10813
asia-south2,e2,e2-standard-8,1,0,0,0,8,0,"['Skylake', 'Broadwell', 'Haswell', 'AMD EPYC Rome (coming soon)']",32,16,0.32194,0.09658
us,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.20873,0.05052
us-central1,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.20873,0.05052
us-east1,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.20881,0.05052
us-east4,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.23516,0.05406
us-west4,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.23516,0.05406
us-west1,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.20881,0.05052
us-west2,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.25081,0.06075
us-west3,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.25081,0.06075
europe,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.2297,0.05558
europe-central2,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.26901,0.06183
europe-west1,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.2297,0.05558
europe-west2,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.26901,0.06183
europe-west3,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.26901,0.06183
europe-west4,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.22987,0.05572
europe-west6,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.2928,0.07
europe-north1,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.22989,0.05557
northamerica-northeast1,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.22987,0.05572
asia,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.24177,0.05557
asia-east,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.24177,0.05557
asia-east1,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.24177,0.05557
asia-east2,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.29216,0.0708
asia-northeast,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.26786,0.06694
asia-northeast1,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.26786,0.06694
asia-northeast2,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.26786,0.06694
asia-northeast3,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.26786,0.06694
asia-southeast,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.25758,0.05921
asia-southeast1,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.25758,0.05921
australia-southeast1,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.29627,0.06811
australia-southeast2,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.29627,0.06811
australia,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.29627,0.06811
southamerica-east1,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.33144,0.07622
asia-south1,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.25079,0.06078
asia-southeast2,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.09798,0.06454
asia-south2,c2,c2-standard-4,0,-1,-1,1,4,0,['Cascade Lake'],16,10,0.25079,0.06078
us,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.41746,0.10105
us-central1,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.41746,0.10105
us-east1,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.41762,0.10105
us-east4,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.47033,0.10811
us-west4,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.47033,0.10811
us-west1,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.41762,0.10105
us-west2,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.50162,0.1215
us-west3,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.50162,0.1215
europe,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.4594,0.11115
europe-central2,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.53802,0.12366
europe-west1,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.4594,0.11115
europe-west2,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.53802,0.12366
europe-west3,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.53802,0.12366
europe-west4,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.45974,0.11145
europe-west6,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.5856,0.14
europe-north1,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.45978,0.11114
northamerica-northeast1,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.45974,0.11145
asia,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.48354,0.11114
asia-east,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.48354,0.11114
asia-east1,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.48354,0.11114
asia-east2,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.58432,0.14159
asia-northeast,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.53571,0.13388
asia-northeast1,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.53571,0.13388
asia-northeast2,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.53571,0.13388
asia-northeast3,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.53571,0.13387
asia-southeast,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.51517,0.11842
asia-southeast1,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.51517,0.11842
australia-southeast1,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.59254,0.13622
australia-southeast2,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.59254,0.13622
australia,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.59254,0.13622
southamerica-east1,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.66288,0.15244
asia-south1,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.50158,0.12156
asia-southeast2,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.19596,0.12907
asia-south2,c2,c2-standard-8,0,-1,-1,1,8,0,['Cascade Lake'],32,16,0.50158,0.12156
us,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,0.83491,0.2021
us-central1,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,0.83491,0.2021
us-east1,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,0.83523,0.2021
us-east4,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,0.94066,0.21622
us-west4,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,0.94066,0.21622
us-west1,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,0.83523,0.2021
us-west2,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,1.00323,0.24301
us-west3,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,1.00323,0.24301
europe,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,0.9188,0.2223
europe-central2,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,1.07605,0.24733
europe-west1,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,0.9188,0.2223
europe-west2,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,1.07605,0.24733
europe-west3,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,1.07605,0.24733
europe-west4,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,0.91949,0.2229
europe-west6,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,1.1712,0.28
europe-north1,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,0.91955,0.22229
northamerica-northeast1,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,0.91949,0.2229
asia,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,0.96709,0.22229
asia-east,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,0.96709,0.22229
asia-east1,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,0.96709,0.22229
asia-east2,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,1.16864,0.28318
asia-northeast,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,1.07142,0.26776
asia-northeast1,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,1.07142,0.26776
asia-northeast2,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,1.07142,0.26776
asia-northeast3,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,1.07142,0.26774
asia-southeast,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,1.03034,0.23683
asia-southeast1,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,1.03034,0.23683
australia-southeast1,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,1.18509,0.27245
australia-southeast2,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,1.18509,0.27245
australia,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,1.18509,0.27245
southamerica-east1,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,1.32576,0.30488
asia-south1,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,1.00317,0.24312
asia-southeast2,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,0.39191,0.25815
asia-south2,c2,c2-standard-16,0,-1,-1,1,16,0,['Cascade Lake'],64,32,1.00317,0.24312
us,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,1.56546,0.37893
us-central1,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,1.56546,0.37893
us-east1,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,1.56606,0.37893
us-east4,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,1.76373,0.40542
us-west4,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,1.76373,0.40542
us-west1,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,1.56606,0.37893
us-west2,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,1.88106,0.45564
us-west3,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,1.88106,0.45564
europe,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,1.72275,0.41682
europe-central2,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,2.01759,0.46374
europe-west1,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,1.72275,0.41682
europe-west2,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,2.01759,0.46374
europe-west3,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,2.01759,0.46374
europe-west4,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,1.72404,0.41793
europe-west6,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,2.196,0.525
europe-north1,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,1.72416,0.41679
northamerica-northeast1,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,1.72404,0.41793
asia,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,1.81329,0.41679
asia-east,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,1.81329,0.41679
asia-east1,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,1.81329,0.41679
asia-east2,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,2.1912,0.53097
asia-northeast,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,2.00892,0.50205
asia-northeast1,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,2.00892,0.50205
asia-northeast2,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,2.00892,0.50205
asia-northeast3,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,2.00892,0.50202
asia-southeast,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,1.93188,0.44406
asia-southeast1,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,1.93188,0.44406
australia-southeast1,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,2.22204,0.51084
australia-southeast2,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,2.22204,0.51084
australia,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,2.22204,0.51084
southamerica-east1,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,2.4858,0.57165
asia-south1,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,1.88094,0.45585
asia-southeast2,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,0.73483,0.48403
asia-south2,c2,c2-standard-30,0,-1,-1,1,30,0,['Cascade Lake'],120,32,1.88094,0.45585
us,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,3.13092,0.75786
us-central1,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,3.13092,0.75786
us-east1,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,3.13212,0.75786
us-east4,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,3.52746,0.81084
us-west4,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,3.52746,0.81084
us-west1,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,3.13212,0.75786
us-west2,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,3.76212,0.91128
us-west3,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,3.76212,0.91128
europe,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,3.4455,0.83364
europe-central2,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,4.03518,0.92748
europe-west1,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,3.4455,0.83364
europe-west2,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,4.03518,0.92748
europe-west3,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,4.03518,0.92748
europe-west4,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,3.44808,0.83586
europe-west6,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,4.392,1.05
europe-north1,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,3.44832,0.83358
northamerica-northeast1,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,3.44808,0.83586
asia,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,3.62658,0.83358
asia-east,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,3.62658,0.83358
asia-east1,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,3.62658,0.83358
asia-east2,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,4.3824,1.06194
asia-northeast,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,4.01784,1.0041
asia-northeast1,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,4.01784,1.0041
asia-northeast2,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,4.01784,1.0041
asia-northeast3,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,4.01784,1.00404
asia-southeast,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,3.86376,0.88812
asia-southeast1,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,3.86376,0.88812
australia-southeast1,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,4.44408,1.02168
australia-southeast2,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,4.44408,1.02168
australia,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,4.44408,1.02168
southamerica-east1,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,4.9716,1.1433
asia-south1,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,3.76188,0.9117
asia-southeast2,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,1.46967,0.96805
asia-south2,c2,c2-standard-60,0,-1,-1,1,60,0,['Cascade Lake'],240,32,3.76188,0.9117
us,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,6.2931,1.33108
us-central1,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,6.2931,1.33108
us-east1,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,6.2931,1.33108
us-east4,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,7.10259,1.42836
us-west4,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,7.10259,1.42836
us-west1,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,6.2931,1.33108
us-west2,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,7.21853,1.23554
us-west3,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,7.21853,1.23554
europe,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,6.01176,1.45638
europe-central2,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,7.73545,1.54365
europe-west1,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,6.01176,1.45638
europe-west2,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,7.73545,1.54365
europe-west3,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,7.73545,1.54365
europe-west4,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,6.61648,1.3491
europe-west6,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,8.81034,1.67816
europe-north1,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,6.61648,1.3491
northamerica-northeast1,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,6.6161,1.39763
asia,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,7.30474,1.45638
asia-east,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,7.30474,1.45638
asia-east1,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,7.30474,1.45638
asia-east2,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,8.81034,1.67816
asia-northeast,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,7.69366,1.66815
asia-northeast1,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,7.69366,1.66815
asia-northeast2,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,7.69366,1.66815
asia-northeast3,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,7.69366,1.66815
asia-southeast,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,7.41335,1.4808
asia-southeast1,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,7.41335,1.4808
australia-southeast1,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,7.57081,1.70338
australia-southeast2,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,7.57081,1.70338
australia,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,7.57081,1.70338
southamerica-east1,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,9.5077,1.8615
asia-south1,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,7.2174,1.45398
asia-southeast2,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,8.08055,1.61407
asia-south2,m1,m1-ultramem-40,Null,-1,-1,0,40,-1,"['Skylake', 'Broadwell E5']",961,32,7.2174,1.45398
us,m1,m1-ultramem-80,Null,-1,-1,0,80,-1,"['Skylake', 'Broadwell E5']",1922,32,12.5862,2.66216
us-central1,m1,m1-ultramem-80,Null,-1,-1,0,80,-1,"['Skylake', 'Broadwell E5']",1922,32,12.5862,2.66216
us-east1,m1,m1-ultramem-80,Null,-1,-1,0,80,-1,"['Skylake', 'Broadwell E5']",1922,32,12.5862,2.66216
us-east4,m1,m1-ultramem-80,Null,-1,-1,0,80,-1,"['Skylake', 'Broadwell E5']",1922,32,14.20518,2.85672
us-west4,m1,m1-ultramem-80,Null,-1,-1,0,80,-1,"['Skylake', 'Broadwell E5']",1922,32,14.20518,2.85672
us-west1,m1,m1-ultramem-80,Null,-1,-1,0,80,-1,"['Skylake', 'Broadwell E5']",1922,32,12.5862,2.66216
us-west2,m1,m1-ultramem-80,Null,-1,-1,0,80,-1,"['Skylake', 'Broadwell E5']",1922,32,14.43706,2.47108
us-west3,m1,m1-ultramem-80,Null,-1,-1,0,80,-1,"['Skylake', 'Broadwell E5']",1922,32,14.43706,2.47108
europe,m1,m1-ultramem-80,Null,-1,-1,0,80,-1,"['Skylake', 'Broadwell E5']",1922,32,12.02352,2.91276
europe-central2,m1,m1-ultramem-80,Null,-1,-1,0,80,-1,"['Skylake', 'Broadwell E5']",1922,32,15.47089,3.0873
